region,trending_date,category_title,videos_count
United States,2018-03-13,Comedy,28
United States,2018-03-14,Comedy,28
United States,2018-03-15,Comedy,28
United States,2018-03-16,Comedy,28
United States,2018-03-17,Comedy,32
United States,2018-03-18,Comedy,30
United States,2018-03-19,Comedy,30
United States,2018-03-20,Comedy,34
United States,2018-03-21,Comedy,34
United States,2018-03-22,Comedy,36
United States,2018-03-23,Comedy,36
United States,2018-03-24,Comedy,38
United States,2018-03-25,Comedy,38
United States,2018-03-26,Comedy,38
United States,2018-03-27,Comedy,38
United States,2018-03-28,Comedy,36
United States,2018-03-29,Comedy,40
United States,2018-03-30,Comedy,42
United States,2018-03-31,Comedy,42
United States,2018-04-01,Comedy,42
United States,2018-04-02,Comedy,42
United States,2018-04-03,Comedy,38
United States,2018-04-04,Comedy,38
United States,2018-04-05,Comedy,40
United States,2018-04-06,Comedy,42
United States,2018-04-07,Comedy,40
United States,2018-04-14,Comedy,30
United States,2018-04-15,Comedy,30
United States,2018-04-16,Comedy,30
United States,2018-04-17,Comedy,30
United States,2018-04-18,Comedy,32
United States,2018-04-19,Comedy,36
United States,2018-04-20,Comedy,38
United States,2018-04-21,Comedy,38
United States,2018-04-22,Comedy,34
United States,2018-04-23,Comedy,26
United States,2018-04-24,Comedy,28
United States,2018-04-25,Comedy,24
United States,2018-04-26,Comedy,24
United States,2018-04-27,Comedy,28
United States,2018-04-28,Comedy,28
United States,2018-04-29,Comedy,32
United States,2018-04-30,Comedy,32
United States,2018-05-01,Comedy,32
United States,2018-05-02,Comedy,34
United States,2018-05-03,Comedy,36
United States,2018-05-04,Comedy,34
United States,2018-05-05,Comedy,32
United States,2018-05-06,Comedy,32
United States,2018-05-07,Comedy,32
United States,2018-05-08,Comedy,34
United States,2018-05-09,Comedy,34
United States,2018-05-10,Comedy,34
United States,2018-05-11,Comedy,32
United States,2018-05-12,Comedy,32
United States,2018-05-13,Comedy,34
United States,2018-05-14,Comedy,36
United States,2018-05-15,Comedy,28
United States,2018-05-16,Comedy,32
United States,2018-05-17,Comedy,30
United States,2018-05-18,Comedy,32
United States,2018-05-19,Comedy,32
United States,2018-05-20,Comedy,30
United States,2018-05-21,Comedy,30
United States,2018-05-22,Comedy,32
United States,2018-05-23,Comedy,32
United States,2018-05-24,Comedy,32
United States,2018-05-25,Comedy,34
United States,2018-05-26,Comedy,34
United States,2018-05-27,Comedy,36
United States,2018-05-28,Comedy,34
United States,2018-05-29,Comedy,34
United States,2018-05-30,Comedy,34
United States,2018-05-31,Comedy,36
United States,2018-06-01,Comedy,36
United States,2018-06-02,Comedy,36
United States,2018-06-03,Comedy,36
United States,2018-06-04,Comedy,36
United States,2018-06-05,Comedy,34
United States,2018-06-06,Comedy,34
United States,2018-06-07,Comedy,32
United States,2018-06-08,Comedy,32
United States,2018-06-09,Comedy,32
United States,2018-06-10,Comedy,34
United States,2018-06-11,Comedy,34
United States,2018-06-12,Comedy,34
United States,2018-06-13,Comedy,30
United States,2018-06-14,Comedy,28
United States,2017-11-14,Education,18
United States,2017-11-15,Education,16
United States,2017-11-16,Education,18
United States,2017-11-17,Education,20
United States,2017-11-18,Education,24
United States,2017-11-19,Education,24
United States,2017-11-20,Education,16
United States,2017-11-21,Education,18
United States,2017-11-22,Education,16
United States,2017-11-23,Education,18
United States,2017-11-24,Education,18
United States,2017-11-25,Education,14
United States,2017-11-26,Education,10
United States,2017-11-27,Education,12
United States,2017-11-28,Education,14
United States,2017-11-29,Education,12
United States,2017-11-30,Education,8
United States,2017-12-01,Education,10
United States,2017-12-02,Education,6
United States,2017-12-03,Education,6
United States,2017-12-04,Education,16
United States,2017-12-05,Education,16
United States,2017-12-06,Education,20
United States,2017-12-07,Education,24
United States,2017-12-08,Education,20
United States,2017-12-09,Education,18
United States,2017-12-10,Education,16
United States,2017-12-11,Education,14
United States,2017-12-12,Education,14
United States,2017-12-13,Education,14
United States,2017-12-14,Education,16
United States,2017-12-15,Education,14
United States,2017-12-16,Education,10
United States,2017-12-17,Education,10
United States,2017-12-18,Education,8
United States,2017-12-19,Education,12
United States,2017-12-20,Education,14
United States,2017-12-21,Education,16
United States,2017-12-22,Education,18
United States,2017-12-23,Education,18
United States,2017-12-24,Education,18
United States,2017-12-25,Education,16
United States,2017-12-26,Education,16
United States,2017-12-27,Education,18
United States,2017-12-28,Education,12
United States,2017-12-29,Education,12
United States,2017-12-30,Education,12
United States,2017-12-31,Education,12
United States,2018-01-01,Education,12
United States,2018-01-02,Education,12
United States,2018-01-03,Education,18
United States,2018-01-04,Education,20
United States,2018-01-05,Education,24
United States,2018-01-06,Education,22
United States,2018-01-07,Education,22
United States,2018-01-08,Education,24
United States,2018-01-09,Education,20
United States,2018-01-12,Education,20
United States,2018-01-13,Education,16
United States,2018-01-14,Education,16
United States,2018-01-15,Education,18
United States,2018-01-16,Education,16
United States,2018-01-17,Education,16
United States,2018-01-18,Education,18
United States,2018-01-19,Education,18
United States,2018-01-20,Education,14
United States,2018-01-21,Education,14
United States,2018-01-22,Education,14
United States,2018-01-23,Education,16
United States,2018-01-24,Education,14
United States,2018-01-25,Education,14
United States,2018-01-26,Education,18
United States,2018-01-27,Education,18
United States,2018-01-28,Education,16
United States,2018-01-29,Education,14
United States,2018-01-30,Education,10
United States,2018-01-31,Education,10
United States,2018-02-01,Education,16
United States,2018-02-02,Education,16
United States,2018-02-03,Education,16
United States,2018-02-04,Education,18
United States,2018-02-05,Education,14
United States,2018-02-06,Education,18
United States,2018-02-07,Education,14
United States,2018-02-08,Education,16
United States,2018-02-09,Education,20
United States,2018-02-10,Education,22
United States,2018-02-11,Education,22
United States,2018-02-12,Education,20
United States,2018-02-13,Education,20
United States,2018-02-14,Education,14
United States,2018-02-15,Education,16
United States,2018-02-16,Education,18
United States,2018-02-17,Education,18
United States,2018-02-18,Education,18
United States,2018-02-19,Education,20
United States,2018-02-20,Education,18
United States,2018-02-21,Education,18
United States,2018-02-22,Education,12
United States,2018-02-23,Education,10
United States,2018-02-24,Education,12
United States,2018-02-25,Education,10
United States,2018-02-26,Education,14
United States,2018-02-27,Education,18
United States,2018-02-28,Education,20
United States,2018-03-01,Education,24
United States,2018-03-02,Education,24
United States,2018-03-03,Education,24
United States,2018-03-04,Education,26
United States,2018-03-05,Education,24
United States,2018-03-06,Education,26
United States,2018-03-07,Education,24
United States,2018-03-08,Education,22
United States,2018-03-09,Education,26
United States,2018-03-10,Education,28
United States,2018-03-11,Education,26
United States,2018-03-12,Education,28
United States,2018-03-13,Education,26
United States,2018-03-14,Education,26
United States,2018-03-15,Education,24
United States,2018-03-16,Education,20
United States,2018-03-17,Education,20
United States,2018-03-18,Education,20
United States,2018-03-19,Education,20
United States,2018-03-20,Education,16
United States,2018-03-21,Education,14
United States,2018-03-22,Education,18
United States,2018-03-23,Education,18
United States,2018-03-24,Education,18
United States,2018-03-25,Education,14
United States,2018-03-26,Education,12
United States,2018-03-27,Education,14
United States,2018-03-28,Education,14
United States,2018-03-29,Education,18
United States,2018-03-30,Education,20
United States,2018-03-31,Education,22
United States,2018-04-01,Education,22
United States,2018-04-02,Education,20
United States,2018-04-03,Education,22
United States,2018-04-04,Education,20
United States,2018-04-05,Education,18
United States,2018-04-06,Education,18
United States,2018-04-07,Education,18
United States,2018-04-14,Education,18
United States,2018-04-15,Education,18
United States,2018-04-16,Education,18
United States,2018-04-17,Education,16
United States,2018-04-18,Education,16
United States,2018-04-19,Education,16
United States,2018-04-20,Education,14
United States,2018-04-21,Education,14
United States,2018-04-22,Education,14
United States,2018-04-23,Education,14
United States,2018-04-24,Education,14
United States,2018-04-25,Education,16
United States,2018-04-26,Education,16
United States,2018-04-27,Education,16
United States,2018-04-28,Education,16
United States,2018-04-29,Education,16
United States,2018-04-30,Education,18
United States,2018-05-01,Education,18
United States,2018-05-02,Education,16
United States,2018-05-03,Education,16
United States,2018-05-04,Education,16
United States,2018-05-05,Education,16
United States,2018-05-06,Education,16
United States,2018-05-07,Education,16
United States,2018-05-08,Education,14
United States,2018-05-09,Education,14
United States,2018-05-10,Education,14
United States,2018-05-11,Education,12
United States,2018-05-12,Education,10
United States,2018-05-13,Education,10
United States,2018-05-14,Education,16
United States,2018-05-15,Education,14
United States,2018-05-16,Education,12
United States,2018-05-17,Education,14
United States,2018-05-18,Education,14
United States,2018-05-19,Education,14
United States,2018-05-20,Education,14
United States,2018-05-21,Education,12
United States,2018-05-22,Education,10
United States,2018-05-23,Education,10
United States,2018-05-24,Education,12
United States,2018-05-25,Education,12
United States,2018-05-26,Education,12
United States,2018-05-27,Education,12
United States,2018-05-28,Education,12
United States,2018-05-29,Education,12
United States,2018-05-30,Education,12
United States,2018-05-31,Education,12
United States,2018-06-01,Education,12
United States,2018-06-02,Education,12
United States,2018-06-03,Education,12
United States,2018-06-04,Education,12
United States,2018-06-05,Education,8
United States,2018-06-06,Education,10
United States,2018-06-07,Education,8
United States,2018-06-08,Education,8
United States,2018-06-09,Education,10
United States,2018-06-10,Education,8
United States,2018-06-11,Education,8
United States,2018-06-12,Education,8
United States,2018-06-13,Education,8
United States,2018-06-14,Education,8
United States,2017-11-14,Entertainment,90
United States,2017-11-15,Entertainment,90
United States,2017-11-16,Entertainment,96
United States,2017-11-17,Entertainment,98
United States,2017-11-18,Entertainment,96
United States,2017-11-19,Entertainment,96
United States,2017-11-20,Entertainment,92
United States,2017-11-21,Entertainment,82
United States,2017-11-22,Entertainment,86
United States,2017-11-23,Entertainment,90
United States,2017-11-24,Entertainment,96
United States,2017-11-25,Entertainment,92
United States,2017-11-26,Entertainment,94
United States,2017-11-27,Entertainment,96
United States,2017-11-28,Entertainment,88
United States,2017-11-29,Entertainment,92
United States,2017-11-30,Entertainment,90
United States,2017-12-01,Entertainment,90
United States,2017-12-02,Entertainment,92
United States,2017-12-03,Entertainment,104
United States,2017-12-04,Entertainment,108
United States,2017-12-05,Entertainment,104
United States,2017-12-06,Entertainment,100
United States,2017-12-07,Entertainment,104
United States,2017-12-08,Entertainment,102
United States,2017-12-09,Entertainment,88
United States,2017-12-10,Entertainment,96
United States,2017-12-11,Entertainment,102
United States,2017-12-12,Entertainment,100
United States,2017-12-13,Entertainment,98
United States,2017-12-14,Entertainment,100
United States,2017-12-15,Entertainment,112
United States,2017-12-16,Entertainment,108
United States,2017-12-17,Entertainment,108
United States,2017-12-18,Entertainment,118
United States,2017-12-19,Entertainment,112
United States,2017-12-20,Entertainment,112
United States,2017-12-21,Entertainment,102
United States,2017-12-22,Entertainment,106
United States,2017-12-23,Entertainment,92
United States,2017-12-24,Entertainment,86
United States,2017-12-25,Entertainment,90
United States,2017-12-26,Entertainment,86
United States,2017-12-27,Entertainment,86
United States,2017-12-28,Entertainment,90
United States,2017-12-29,Entertainment,90
United States,2017-12-30,Entertainment,92
United States,2017-12-31,Entertainment,86
United States,2018-01-01,Entertainment,84
United States,2018-01-02,Entertainment,82
United States,2018-01-03,Entertainment,84
United States,2018-01-04,Entertainment,84
United States,2018-01-05,Entertainment,78
United States,2018-01-06,Entertainment,72
United States,2018-01-07,Entertainment,68
United States,2018-01-08,Entertainment,78
United States,2018-01-09,Entertainment,96
United States,2018-01-12,Entertainment,108
United States,2018-01-13,Entertainment,96
United States,2018-01-14,Entertainment,94
United States,2018-01-15,Entertainment,92
United States,2018-01-16,Entertainment,88
United States,2018-01-17,Entertainment,90
United States,2018-01-18,Entertainment,76
United States,2018-01-19,Entertainment,78
United States,2018-01-20,Entertainment,88
United States,2018-01-21,Entertainment,86
United States,2018-01-22,Entertainment,80
United States,2018-01-23,Entertainment,82
United States,2018-01-24,Entertainment,84
United States,2018-01-25,Entertainment,90
United States,2018-01-26,Entertainment,94
United States,2018-01-27,Entertainment,88
United States,2018-01-28,Entertainment,86
United States,2018-01-29,Entertainment,82
United States,2018-01-30,Entertainment,82
United States,2018-01-31,Entertainment,84
United States,2018-02-01,Entertainment,84
United States,2018-02-02,Entertainment,86
United States,2018-02-03,Entertainment,92
United States,2018-02-04,Entertainment,98
United States,2018-02-05,Entertainment,102
United States,2018-02-06,Entertainment,98
United States,2018-02-07,Entertainment,96
United States,2018-02-08,Entertainment,92
United States,2018-02-09,Entertainment,88
United States,2018-02-10,Entertainment,80
United States,2018-02-11,Entertainment,80
United States,2018-02-12,Entertainment,82
United States,2018-02-13,Entertainment,84
United States,2018-02-14,Entertainment,90
United States,2018-02-15,Entertainment,84
United States,2018-02-16,Entertainment,74
United States,2018-02-17,Entertainment,78
United States,2018-02-18,Entertainment,76
United States,2018-02-19,Entertainment,82
United States,2018-02-20,Entertainment,82
United States,2018-02-21,Entertainment,84
United States,2018-02-22,Entertainment,90
United States,2018-02-23,Entertainment,80
United States,2018-02-24,Entertainment,86
United States,2018-02-25,Entertainment,86
United States,2018-02-26,Entertainment,86
United States,2018-02-27,Entertainment,78
United States,2018-02-28,Entertainment,84
United States,2018-03-01,Entertainment,80
United States,2018-03-02,Entertainment,74
United States,2018-03-03,Entertainment,80
United States,2018-03-04,Entertainment,78
United States,2018-03-05,Entertainment,82
United States,2018-03-06,Entertainment,82
United States,2018-03-07,Entertainment,82
United States,2018-03-08,Entertainment,86
United States,2018-03-09,Entertainment,84
United States,2018-03-10,Entertainment,86
United States,2018-03-11,Entertainment,90
United States,2018-03-12,Entertainment,86
United States,2018-03-13,Entertainment,86
United States,2018-03-14,Entertainment,86
United States,2018-03-15,Entertainment,100
United States,2018-03-16,Entertainment,104
United States,2018-03-17,Entertainment,102
United States,2018-03-18,Entertainment,100
United States,2018-03-19,Entertainment,104
United States,2018-03-20,Entertainment,112
United States,2018-03-21,Entertainment,112
United States,2018-03-22,Entertainment,108
United States,2018-03-23,Entertainment,108
United States,2018-03-24,Entertainment,112
United States,2018-03-25,Entertainment,118
United States,2018-03-26,Entertainment,120
United States,2018-03-27,Entertainment,120
United States,2018-03-28,Entertainment,118
United States,2018-03-29,Entertainment,114
United States,2018-03-30,Entertainment,110
United States,2018-03-31,Entertainment,110
United States,2018-04-01,Entertainment,108
United States,2018-04-02,Entertainment,110
United States,2018-04-03,Entertainment,108
United States,2018-04-04,Entertainment,116
United States,2018-04-05,Entertainment,114
United States,2018-04-06,Entertainment,104
United States,2018-04-07,Entertainment,102
United States,2018-04-14,Entertainment,94
United States,2018-04-15,Entertainment,88
United States,2018-04-16,Entertainment,92
United States,2018-04-17,Entertainment,90
United States,2018-04-18,Entertainment,88
United States,2018-04-19,Entertainment,84
United States,2018-04-20,Entertainment,88
United States,2018-04-21,Entertainment,86
United States,2018-04-22,Entertainment,90
United States,2018-04-23,Entertainment,92
United States,2018-04-24,Entertainment,94
United States,2018-04-25,Entertainment,98
United States,2018-04-26,Entertainment,96
United States,2018-04-27,Entertainment,98
United States,2018-04-28,Entertainment,100
United States,2018-04-29,Entertainment,92
United States,2018-04-30,Entertainment,88
United States,2018-05-01,Entertainment,92
United States,2018-05-02,Entertainment,98
United States,2018-05-03,Entertainment,100
United States,2018-05-04,Entertainment,108
United States,2018-05-05,Entertainment,112
United States,2018-05-06,Entertainment,114
United States,2018-05-07,Entertainment,114
United States,2018-05-08,Entertainment,116
United States,2018-05-09,Entertainment,114
United States,2018-05-10,Entertainment,112
United States,2018-05-11,Entertainment,116
United States,2018-05-12,Entertainment,108
United States,2018-05-13,Entertainment,106
United States,2018-05-14,Entertainment,122
United States,2018-05-15,Entertainment,126
United States,2018-05-16,Entertainment,114
United States,2018-05-17,Entertainment,114
United States,2018-05-18,Entertainment,108
United States,2018-05-19,Entertainment,108
United States,2018-05-20,Entertainment,108
United States,2018-05-21,Entertainment,112
United States,2018-05-22,Entertainment,118
United States,2018-05-23,Entertainment,114
United States,2018-05-24,Entertainment,118
United States,2018-05-25,Entertainment,116
United States,2018-05-26,Entertainment,106
United States,2018-05-27,Entertainment,102
United States,2018-05-28,Entertainment,102
United States,2018-05-29,Entertainment,100
United States,2018-05-30,Entertainment,96
United States,2018-05-31,Entertainment,96
United States,2018-06-01,Entertainment,98
United States,2018-06-02,Entertainment,98
United States,2018-06-03,Entertainment,98
United States,2018-06-04,Entertainment,102
United States,2018-06-05,Entertainment,102
United States,2018-06-06,Entertainment,100
United States,2018-06-07,Entertainment,104
United States,2018-06-08,Entertainment,100
United States,2018-06-09,Entertainment,102
United States,2018-06-10,Entertainment,100
United States,2018-06-11,Entertainment,100
United States,2018-06-12,Entertainment,96
United States,2018-06-13,Entertainment,96
United States,2018-06-14,Entertainment,94
United States,2017-11-14,Film & Animation,16
United States,2017-11-15,Film & Animation,20
United States,2017-11-16,Film & Animation,24
United States,2017-11-17,Film & Animation,20
United States,2017-11-18,Film & Animation,18
United States,2017-11-19,Film & Animation,18
United States,2017-11-20,Film & Animation,20
United States,2017-11-21,Film & Animation,20
United States,2017-11-22,Film & Animation,14
United States,2017-11-23,Film & Animation,24
United States,2017-11-24,Film & Animation,24
United States,2017-11-25,Film & Animation,24
United States,2017-11-26,Film & Animation,26
United States,2017-11-27,Film & Animation,26
United States,2017-11-28,Film & Animation,18
United States,2017-11-29,Film & Animation,16
United States,2017-11-30,Film & Animation,20
United States,2017-12-01,Film & Animation,18
United States,2017-12-02,Film & Animation,22
United States,2017-12-03,Film & Animation,20
United States,2017-12-04,Film & Animation,20
United States,2017-12-05,Film & Animation,20
United States,2017-12-06,Film & Animation,18
United States,2017-12-07,Film & Animation,20
United States,2017-12-08,Film & Animation,16
United States,2017-12-09,Film & Animation,16
United States,2017-12-10,Film & Animation,16
United States,2017-12-11,Film & Animation,14
United States,2017-12-12,Film & Animation,14
United States,2017-12-13,Film & Animation,16
United States,2017-12-14,Film & Animation,18
United States,2017-12-15,Film & Animation,18
United States,2017-12-16,Film & Animation,18
United States,2017-12-17,Film & Animation,20
United States,2017-12-18,Film & Animation,24
United States,2017-12-19,Film & Animation,26
United States,2017-12-20,Film & Animation,28
United States,2017-12-21,Film & Animation,32
United States,2017-12-22,Film & Animation,26
United States,2017-12-23,Film & Animation,30
United States,2017-12-24,Film & Animation,32
United States,2017-12-25,Film & Animation,32
United States,2017-12-26,Film & Animation,32
United States,2017-12-27,Film & Animation,26
United States,2017-12-28,Film & Animation,30
United States,2017-12-29,Film & Animation,36
United States,2017-12-30,Film & Animation,34
United States,2017-12-31,Film & Animation,28
United States,2018-01-01,Film & Animation,30
United States,2018-01-02,Film & Animation,30
United States,2018-01-03,Film & Animation,28
United States,2018-01-04,Film & Animation,24
United States,2018-01-05,Film & Animation,20
United States,2018-01-06,Film & Animation,24
United States,2018-01-07,Film & Animation,24
United States,2018-01-08,Film & Animation,28
United States,2018-01-09,Film & Animation,26
United States,2018-01-12,Film & Animation,26
United States,2018-01-13,Film & Animation,20
United States,2018-01-14,Film & Animation,26
United States,2018-01-15,Film & Animation,28
United States,2018-01-16,Film & Animation,28
United States,2018-01-17,Film & Animation,30
United States,2018-01-18,Film & Animation,28
United States,2018-01-19,Film & Animation,22
United States,2018-01-20,Film & Animation,20
United States,2018-01-21,Film & Animation,22
United States,2018-01-22,Film & Animation,22
United States,2018-01-23,Film & Animation,26
United States,2018-01-24,Film & Animation,26
United States,2018-01-25,Film & Animation,22
United States,2018-01-26,Film & Animation,22
United States,2018-01-27,Film & Animation,24
United States,2018-01-28,Film & Animation,22
United States,2018-01-29,Film & Animation,20
United States,2018-01-30,Film & Animation,20
United States,2018-01-31,Film & Animation,20
United States,2018-02-01,Film & Animation,20
United States,2018-02-02,Film & Animation,20
United States,2018-02-03,Film & Animation,14
United States,2018-02-04,Film & Animation,10
United States,2018-02-05,Film & Animation,16
United States,2018-02-06,Film & Animation,18
United States,2018-02-07,Film & Animation,18
United States,2018-02-08,Film & Animation,22
United States,2018-02-09,Film & Animation,26
United States,2018-02-10,Film & Animation,28
United States,2018-02-11,Film & Animation,26
United States,2018-02-12,Film & Animation,26
United States,2018-02-13,Film & Animation,26
United States,2018-02-14,Film & Animation,24
United States,2018-02-15,Film & Animation,32
United States,2018-02-16,Film & Animation,30
United States,2018-02-17,Film & Animation,28
United States,2018-02-18,Film & Animation,24
United States,2018-02-19,Film & Animation,18
United States,2018-02-20,Film & Animation,18
United States,2018-02-21,Film & Animation,12
United States,2018-02-22,Film & Animation,16
United States,2018-02-23,Film & Animation,18
United States,2018-02-24,Film & Animation,16
United States,2018-02-25,Film & Animation,22
United States,2018-02-26,Film & Animation,20
United States,2018-02-27,Film & Animation,18
United States,2018-02-28,Film & Animation,24
United States,2018-03-01,Film & Animation,26
United States,2018-03-02,Film & Animation,20
United States,2018-03-03,Film & Animation,22
United States,2018-03-04,Film & Animation,22
United States,2018-03-05,Film & Animation,20
United States,2018-03-06,Film & Animation,24
United States,2018-03-07,Film & Animation,24
United States,2018-03-08,Film & Animation,24
United States,2018-03-09,Film & Animation,24
United States,2018-03-10,Film & Animation,22
United States,2018-03-11,Film & Animation,24
United States,2018-03-12,Film & Animation,30
United States,2018-03-13,Film & Animation,28
United States,2018-03-14,Film & Animation,28
United States,2018-03-15,Film & Animation,24
United States,2018-03-16,Film & Animation,22
United States,2018-03-17,Film & Animation,24
United States,2018-03-18,Film & Animation,24
United States,2018-03-19,Film & Animation,24
United States,2018-03-20,Film & Animation,24
United States,2018-03-21,Film & Animation,20
United States,2018-03-22,Film & Animation,18
United States,2018-03-23,Film & Animation,20
United States,2018-03-24,Film & Animation,18
United States,2018-03-25,Film & Animation,18
United States,2018-03-26,Film & Animation,16
United States,2018-03-27,Film & Animation,14
United States,2018-03-28,Film & Animation,14
United States,2018-03-29,Film & Animation,12
United States,2018-03-30,Film & Animation,16
United States,2018-03-31,Film & Animation,18
United States,2018-04-01,Film & Animation,18
United States,2018-04-02,Film & Animation,16
United States,2018-04-03,Film & Animation,16
United States,2018-04-04,Film & Animation,14
United States,2018-04-05,Film & Animation,14
United States,2018-04-06,Film & Animation,18
United States,2018-04-07,Film & Animation,18
United States,2018-04-14,Film & Animation,26
United States,2018-04-15,Film & Animation,26
United States,2018-04-16,Film & Animation,24
United States,2018-04-17,Film & Animation,24
United States,2018-04-18,Film & Animation,26
United States,2018-04-19,Film & Animation,28
United States,2018-04-20,Film & Animation,30
United States,2018-04-21,Film & Animation,28
United States,2018-04-22,Film & Animation,26
United States,2018-04-23,Film & Animation,24
United States,2018-04-24,Film & Animation,22
United States,2018-04-25,Film & Animation,22
United States,2018-04-26,Film & Animation,22
United States,2018-04-27,Film & Animation,22
United States,2018-04-28,Film & Animation,20
United States,2018-04-29,Film & Animation,20
United States,2018-04-30,Film & Animation,24
United States,2018-05-01,Film & Animation,24
United States,2018-05-02,Film & Animation,24
United States,2018-05-03,Film & Animation,28
United States,2018-05-04,Film & Animation,28
United States,2018-05-05,Film & Animation,24
United States,2018-05-06,Film & Animation,24
United States,2018-05-07,Film & Animation,18
United States,2018-05-08,Film & Animation,20
United States,2018-05-09,Film & Animation,20
United States,2018-05-10,Film & Animation,20
United States,2018-05-11,Film & Animation,24
United States,2018-05-12,Film & Animation,24
United States,2018-05-13,Film & Animation,24
United States,2018-05-14,Film & Animation,26
United States,2018-05-15,Film & Animation,16
United States,2018-05-16,Film & Animation,22
United States,2018-05-17,Film & Animation,22
United States,2018-05-18,Film & Animation,24
United States,2018-05-19,Film & Animation,24
United States,2018-05-20,Film & Animation,24
United States,2018-05-21,Film & Animation,24
United States,2018-05-22,Film & Animation,20
United States,2018-05-23,Film & Animation,20
United States,2018-05-24,Film & Animation,20
United States,2018-05-25,Film & Animation,20
United States,2018-05-26,Film & Animation,20
United States,2018-05-27,Film & Animation,22
United States,2018-05-28,Film & Animation,26
United States,2018-05-29,Film & Animation,26
United States,2018-05-30,Film & Animation,26
United States,2018-05-31,Film & Animation,26
United States,2018-06-01,Film & Animation,26
United States,2018-06-02,Film & Animation,24
United States,2018-06-03,Film & Animation,24
United States,2018-06-04,Film & Animation,26
United States,2018-06-05,Film & Animation,30
United States,2018-06-06,Film & Animation,30
United States,2018-06-07,Film & Animation,30
United States,2018-06-08,Film & Animation,34
United States,2018-06-09,Film & Animation,32
United States,2018-06-10,Film & Animation,32
United States,2018-06-11,Film & Animation,32
United States,2018-06-12,Film & Animation,32
United States,2018-06-13,Film & Animation,30
United States,2018-06-14,Film & Animation,30
United States,2017-11-14,Gaming,2
United States,2017-11-15,Gaming,2
United States,2017-11-16,Gaming,2
United States,2017-11-17,Gaming,4
United States,2017-11-18,Gaming,4
United States,2017-11-19,Gaming,4
United States,2017-11-20,Gaming,4
United States,2017-11-21,Gaming,4
United States,2017-11-22,Gaming,2
United States,2017-11-23,Gaming,2
United States,2017-11-24,Gaming,2
United States,2017-11-25,Gaming,2
United States,2017-11-26,Gaming,2
United States,2017-11-27,Gaming,2
United States,2017-11-28,Gaming,2
United States,2017-11-29,Gaming,2
United States,2017-11-30,Gaming,2
United States,2017-12-01,Gaming,4
United States,2017-12-02,Gaming,2
United States,2017-12-03,Gaming,4
United States,2017-12-04,Gaming,4
United States,2017-12-05,Gaming,4
United States,2017-12-06,Gaming,2
United States,2017-12-07,Gaming,4
United States,2017-12-08,Gaming,6
United States,2017-12-09,Gaming,14
United States,2017-12-10,Gaming,14
United States,2017-12-11,Gaming,14
United States,2017-12-12,Gaming,14
United States,2017-12-13,Gaming,14
United States,2017-12-14,Gaming,10
United States,2017-12-15,Gaming,2
United States,2017-12-16,Gaming,2
United States,2017-12-17,Gaming,4
United States,2017-12-18,Gaming,2
United States,2017-12-19,Gaming,2
United States,2017-12-20,Gaming,2
United States,2017-12-21,Gaming,2
United States,2018-01-03,Gaming,2
United States,2018-01-04,Gaming,2
United States,2018-01-05,Gaming,6
United States,2018-01-06,Gaming,6
United States,2018-01-07,Gaming,8
United States,2018-01-08,Gaming,8
United States,2018-01-09,Gaming,6
United States,2018-01-12,Gaming,6
United States,2018-01-13,Gaming,6
United States,2018-01-14,Gaming,6
United States,2018-01-15,Gaming,6
United States,2018-01-16,Gaming,6
United States,2018-01-17,Gaming,8
United States,2018-01-18,Gaming,8
United States,2018-01-19,Gaming,10
United States,2018-01-20,Gaming,8
United States,2018-01-21,Gaming,6
United States,2018-01-22,Gaming,6
United States,2018-01-23,Gaming,8
United States,2018-01-24,Gaming,10
United States,2018-01-25,Gaming,10
United States,2018-01-26,Gaming,8
United States,2018-01-27,Gaming,10
United States,2018-01-28,Gaming,10
United States,2018-01-29,Gaming,12
United States,2018-01-30,Gaming,14
United States,2018-01-31,Gaming,14
United States,2018-02-01,Gaming,14
United States,2018-02-02,Gaming,10
United States,2018-02-03,Gaming,12
United States,2018-02-04,Gaming,12
United States,2018-02-05,Gaming,10
United States,2018-02-06,Gaming,10
United States,2018-02-07,Gaming,6
United States,2018-02-08,Gaming,8
United States,2018-02-09,Gaming,4
United States,2018-02-10,Gaming,2
United States,2018-02-11,Gaming,2
United States,2018-02-12,Gaming,2
United States,2018-02-13,Gaming,2
United States,2018-02-14,Gaming,4
United States,2018-02-15,Gaming,4
United States,2018-02-16,Gaming,4
United States,2018-02-17,Gaming,4
United States,2018-02-18,Gaming,4
United States,2018-02-19,Gaming,4
United States,2018-02-20,Gaming,4
United States,2018-02-21,Gaming,2
United States,2018-02-22,Gaming,2
United States,2018-02-23,Gaming,4
United States,2018-02-24,Gaming,2
United States,2018-02-25,Gaming,2
United States,2018-02-28,Gaming,2
United States,2018-03-01,Gaming,2
United States,2018-03-02,Gaming,2
United States,2018-03-03,Gaming,2
United States,2018-03-04,Gaming,4
United States,2018-03-05,Gaming,6
United States,2018-03-06,Gaming,6
United States,2018-03-07,Gaming,4
United States,2018-03-08,Gaming,4
United States,2018-03-09,Gaming,8
United States,2018-03-10,Gaming,8
United States,2018-03-11,Gaming,10
United States,2018-03-12,Gaming,10
United States,2018-03-13,Gaming,10
United States,2018-03-14,Gaming,10
United States,2018-03-15,Gaming,8
United States,2018-03-16,Gaming,8
